@relation mushroom-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last

@attribute cap-shape numeric
@attribute cap-surface numeric
@attribute cap-color numeric
@attribute bruises? numeric
@attribute odor numeric
@attribute gill-attachment numeric
@attribute gill-spacing numeric
@attribute gill-size numeric
@attribute gill-color numeric
@attribute stalk-shape numeric
@attribute stalk-root numeric
@attribute stalk-surface-above-ring numeric
@attribute stalk-surface-below-ring numeric
@attribute stalk-color-above-ring numeric
@attribute stalk-color-below-ring numeric
@attribute veil-type numeric
@attribute veil-color numeric
@attribute ring-number numeric
@attribute ring-type numeric
@attribute spore-print-color numeric
@attribute population numeric
@attribute habitat numeric
@attribute class {e,p}

@data
5,0,9,0,2,2,0,0,2,0,0,1,1,4,6,0,2,1,3,1,4,1,p
5,0,9,0,2,2,0,0,3,0,0,1,1,4,0,0,2,1,3,1,4,4,p
5,2,3,1,2,2,0,0,7,1,0,0,2,7,7,0,2,1,5,1,3,5,p
2,3,3,0,2,2,0,0,2,0,0,1,1,6,4,0,2,1,3,1,5,0,p
2,0,9,0,2,2,0,0,3,0,0,1,1,6,4,0,2,1,3,1,5,4,p
2,0,9,0,2,2,0,0,2,0,0,1,1,0,4,0,2,1,3,1,5,0,p
5,3,3,0,2,2,0,0,7,0,0,1,1,6,0,0,2,1,3,1,4,0,p
5,3,3,0,2,2,0,0,2,0,0,1,1,4,0,0,2,1,3,1,4,1,p
5,3,3,0,2,2,0,0,3,0,0,1,1,4,0,0,2,1,3,1,5,0,p
5,0,3,0,2,2,0,0,7,0,0,1,1,6,6,0,2,1,3,1,5,1,p
5,3,9,0,2,2,0,0,2,0,0,1,1,6,4,0,2,1,3,1,5,4,p
2,0,3,0,2,2,0,0,3,0,0,1,1,4,4,0,2,1,3,1,4,1,p
2,0,9,0,2,2,0,0,7,0,0,1,1,0,4,0,2,1,3,1,5,0,p
5,3,3,0,2,2,0,0,3,0,0,1,1,0,6,0,2,1,3,1,5,4,p
2,0,9,0,2,2,0,0,2,0,0,1,1,6,6,0,2,1,3,1,4,4,p
5,3,4,0,7,2,0,1,0,1,0,1,1,7,7,0,2,1,1,7,4,2,p
5,0,9,0,2,2,0,0,3,0,0,1,1,6,0,0,2,1,3,1,5,4,p
5,3,9,0,2,2,0,0,2,0,0,1,1,0,6,0,2,1,3,1,4,4,p
2,2,0,1,2,2,0,0,10,1,0,0,2,7,7,0,2,1,5,1,4,1,p
2,0,3,0,2,2,0,0,3,0,0,1,1,4,6,0,2,1,3,1,4,0,p
2,3,9,0,2,2,0,0,3,0,0,1,1,0,6,0,2,1,3,1,5,4,p
5,0,9,0,2,2,0,0,3,0,0,1,1,4,4,0,2,1,3,1,5,4,p
2,0,3,0,2,2,0,0,7,0,0,1,1,0,4,0,2,1,3,1,4,0,p
5,3,9,0,2,2,0,0,2,0,0,1,1,4,6,0,2,1,3,1,5,0,p
5,3,3,0,2,2,0,0,7,0,0,1,1,0,0,0,2,1,3,1,4,0,p
5,3,2,0,8,2,0,1,0,1,0,1,1,7,7,0,2,1,1,7,4,2,p
3,3,0,1,5,2,0,0,1,0,0,2,2,2,7,0,2,2,1,7,1,6,e
2,3,0,1,5,2,0,0,10,0,0,2,2,2,7,0,2,2,1,7,1,6,e
5,3,3,0,2,2,0,0,7,0,0,1,1,6,6,0,2,1,3,1,5,0,p
2,0,9,0,2,2,0,0,2,0,0,1,1,0,6,0,2,1,3,1,5,4,p
5,3,3,0,2,2,0,0,3,0,0,1,1,4,0,0,2,1,3,1,5,1,p
2,3,3,0,2,2,0,0,2,0,0,1,1,0,6,0,2,1,3,1,5,1,p
5,2,0,1,2,2,0,0,10,1,0,2,0,7,7,0,2,1,5,1,3,5,p
2,3,9,0,2,2,0,0,3,0,0,1,1,0,6,0,2,1,3,1,4,4,p
5,2,8,1,2,2,0,0,7,1,0,0,0,7,7,0,2,1,5,1,3,5,p
5,0,9,0,2,2,0,0,7,0,0,1,1,0,4,0,2,1,3,1,4,4,p
5,3,3,0,2,2,0,0,7,0,0,1,1,0,6,0,2,1,3,1,5,4,p
5,2,8,1,2,2,0,0,7,1,0,2,0,7,7,0,2,1,5,1,3,5,p
2,2,0,1,2,2,0,0,7,1,0,0,0,7,7,0,2,1,5,1,3,1,p
5,2,8,1,2,2,0,0,3,1,0,0,2,7,7,0,2,1,5,1,3,5,p
2,0,9,0,2,2,0,0,7,0,0,1,1,4,0,0,2,1,3,1,5,0,p
2,3,3,0,2,2,0,0,2,0,0,1,1,6,0,0,2,1,3,1,5,4,p
5,0,9,0,2,2,0,0,3,0,0,1,1,0,4,0,2,1,3,1,4,1,p
2,0,3,0,2,2,0,0,3,0,0,1,1,4,0,0,2,1,3,1,4,4,p
5,3,8,0,5,2,0,1,9,0,0,2,0,7,7,0,2,1,2,1,5,0,e
5,2,2,1,5,2,0,0,1,0,0,2,2,7,7,0,2,2,1,7,1,6,e
5,3,3,0,2,2,0,0,7,0,0,1,1,6,6,0,2,1,3,1,4,1,p
2,0,3,0,2,2,0,0,3,0,0,1,1,4,0,0,2,1,3,1,4,1,p
5,3,4,0,8,2,0,1,0,1,0,1,2,6,7,0,2,1,1,7,4,2,p
5,3,3,0,2,2,0,0,3,0,0,1,1,6,0,0,2,1,3,1,4,4,p
2,0,3,0,2,2,0,0,3,0,0,1,1,4,6,0,2,1,3,1,5,4,p
2,0,9,0,2,2,0,0,3,0,0,1,1,0,4,0,2,1,3,1,4,4,p
2,0,9,0,2,2,0,0,3,0,0,1,1,0,6,0,2,1,3,1,5,0,p
2,0,2,1,5,2,0,0,5,1,0,2,2,3,7,0,2,1,5,3,5,0,e
5,3,9,0,2,2,0,0,7,0,0,1,1,4,0,0,2,1,3,1,5,1,p
2,3,9,0,2,2,0,0,2,0,0,1,1,4,0,0,2,1,3,1,4,0,p
2,0,3,0,2,2,0,0,2,0,0,1,1,0,6,0,2,1,3,1,4,4,p
5,3,9,0,2,2,0,0,3,0,0,1,1,6,6,0,2,1,3,1,5,1,p
5,0,9,0,2,2,0,0,2,0,0,1,1,6,0,0,2,1,3,1,5,4,p
3,0,9,0,5,2,0,1,10,0,0,1,3,7,4,0,2,1,1,7,4,0,p
2,0,9,0,2,2,0,0,3,0,0,1,1,4,0,0,2,1,3,1,5,1,p
3,0,1,0,5,2,2,1,10,0,0,0,2,7,4,0,2,1,1,7,4,2,e
2,0,3,0,2,2,0,0,3,0,0,1,1,4,4,0,2,1,3,1,4,4,p
2,3,9,0,2,2,0,0,3,0,0,1,1,4,6,0,2,1,3,1,5,4,p
5,3,3,0,2,2,0,0,2,0,0,1,1,0,0,0,2,1,3,1,4,0,p
5,3,3,0,2,2,0,0,7,0,0,1,1,6,0,0,2,1,3,1,4,4,p
2,0,9,0,2,2,0,0,3,0,0,1,1,6,6,0,2,1,3,1,4,1,p
2,3,9,0,2,2,0,0,3,0,0,1,1,6,4,0,2,1,3,1,4,0,p
5,0,9,0,2,2,0,0,7,0,0,1,1,4,4,0,2,1,3,1,5,0,p
2,0,9,0,2,2,0,0,7,0,0,1,1,4,4,0,2,1,3,1,4,4,p
5,3,9,0,2,2,0,0,2,0,0,1,1,4,0,0,2,1,3,1,5,0,p
0,3,5,1,5,2,0,0,10,0,0,2,2,7,7,0,2,2,5,5,4,1,p
3,3,5,1,5,2,0,0,1,0,0,2,2,7,7,0,2,2,1,7,1,6,e
5,3,9,0,2,2,0,0,2,0,0,1,1,0,0,0,2,1,3,1,4,4,p
5,0,9,0,2,2,0,0,7,0,0,1,1,6,6,0,2,1,3,1,4,1,p
3,3,0,1,5,2,0,0,1,0,0,2,2,7,2,0,2,2,1,7,1,6,e
2,3,9,0,2,2,0,0,7,0,0,1,1,4,4,0,2,1,3,1,5,0,p
5,2,8,1,2,2,0,0,7,1,0,2,2,7,7,0,2,1,5,1,3,5,p
5,3,4,0,7,2,0,1,0,1,0,1,1,7,7,0,2,1,1,7,4,4,p
5,3,4,0,8,2,0,1,0,1,0,2,1,7,7,0,2,1,1,7,4,0,p
5,3,2,0,8,2,0,1,0,1,0,1,1,7,7,0,2,1,1,7,4,4,p
2,1,8,1,5,2,2,1,10,0,0,2,2,7,7,0,2,1,5,7,1,2,p
5,2,3,1,2,2,0,0,7,1,0,0,2,7,7,0,2,1,5,1,4,5,p
2,3,1,0,5,2,2,1,10,0,0,0,2,7,4,0,2,1,1,7,4,2,e
5,3,3,0,2,2,0,0,7,0,0,1,1,6,0,0,2,1,3,1,5,1,p
2,3,9,0,2,2,0,0,2,0,0,1,1,0,6,0,2,1,3,1,4,0,p
2,3,9,0,2,2,0,0,7,0,0,1,1,0,6,0,2,1,3,1,5,4,p
2,3,5,1,5,2,0,0,10,0,0,2,2,7,2,0,2,2,1,7,1,6,e
5,2,0,1,2,2,0,0,10,1,0,0,2,7,7,0,2,1,5,1,4,1,p
5,2,3,1,2,2,0,0,3,1,0,2,0,7,7,0,2,1,5,1,3,1,p
5,3,2,0,8,2,0,1,0,1,0,1,2,6,6,0,2,1,1,7,4,4,p
3,3,1,0,5,2,2,1,10,0,0,2,0,7,4,0,2,1,1,7,4,2,e
5,2,8,1,2,2,0,0,10,1,0,2,0,7,7,0,2,1,5,1,3,5,p
5,2,8,1,2,2,0,0,3,1,0,2,0,7,7,0,2,1,5,1,4,1,p
2,2,0,1,2,2,0,0,10,1,0,2,0,7,7,0,2,1,5,1,4,5,p
2,2,0,1,2,2,0,0,7,1,0,2,2,7,7,0,2,1,5,1,4,1,p
3,3,1,0,5,2,2,1,10,0,0,0,2,7,4,0,2,1,1,7,4,2,e
5,3,3,0,2,2,0,0,2,0,0,1,1,4,4,0,2,1,3,1,4,0,p
2,2,8,1,2,2,0,0,3,1,0,0,0,7,7,0,2,1,5,1,4,1,p
2,2,3,1,2,2,0,0,10,1,0,2,2,7,7,0,2,1,5,1,3,5,p
1,1,8,1,5,2,2,1,10,0,0,2,2,7,7,0,2,1,5,7,1,2,p
5,2,3,1,2,2,0,0,7,1,0,2,0,7,7,0,2,1,5,1,3,5,p
0,1,8,1,5,2,2,1,10,0,0,2,2,7,7,0,2,1,5,7,1,2,p
5,2,0,1,2,2,0,0,7,1,0,2,2,7,7,0,2,1,5,1,4,1,p
2,2,8,1,2,2,0,0,3,1,0,0,0,7,7,0,2,1,5,1,3,5,p
0,0,9,0,5,2,0,1,10,0,0,1,3,7,8,0,2,1,1,7,4,0,p
5,3,4,0,7,2,0,1,0,1,0,2,2,7,6,0,2,1,1,7,4,0,p
5,3,4,0,8,2,0,1,0,1,0,1,2,6,6,0,2,1,1,7,4,0,p
3,2,4,1,5,2,0,0,10,0,0,2,2,2,7,0,2,2,1,7,1,6,e
3,3,0,1,5,2,0,0,10,0,0,2,2,2,2,0,2,2,1,7,1,6,e
2,2,8,1,2,2,0,0,10,1,0,2,2,7,7,0,2,1,5,1,4,1,p
2,2,0,1,5,2,0,0,10,0,0,2,2,7,7,0,2,2,5,5,4,3,p
2,3,9,0,2,2,0,0,7,0,0,1,1,0,0,0,2,1,3,1,5,4,p
5,3,3,0,2,2,0,0,7,0,0,1,1,6,4,0,2,1,3,1,5,1,p
2,2,0,1,5,2,0,0,8,0,0,2,2,7,7,0,2,2,5,5,4,1,p
5,3,4,0,2,2,0,1,0,1,0,1,2,6,6,0,2,1,1,7,4,4,p
5,3,2,0,8,2,0,1,0,1,0,1,1,6,6,0,2,1,1,7,4,4,p
2,0,3,0,2,2,0,0,7,0,0,1,1,0,0,0,2,1,3,1,5,0,p
5,2,2,1,5,2,0,0,1,0,0,2,2,2,7,0,2,2,1,7,1,6,e
5,3,4,0,2,2,0,1,0,1,0,1,1,6,6,0,2,1,1,7,4,2,p
5,0,9,0,2,2,0,0,2,0,0,1,1,6,0,0,2,1,3,1,5,1,p
5,3,4,0,8,2,0,1,0,1,0,1,2,7,7,0,2,1,1,7,4,0,p
2,0,4,0,5,2,2,1,10,0,0,2,0,7,4,0,2,1,1,7,4,2,e
5,3,4,0,2,2,0,1,0,1,0,2,1,7,6,0,2,1,1,7,4,4,p
5,2,0,1,5,2,0,0,1,0,0,2,2,2,2,0,2,2,1,7,1,6,e
2,3,4,1,5,2,0,0,10,0,0,2,2,7,2,0,2,2,1,7,1,6,e
2,3,9,0,2,2,0,0,2,0,0,1,1,6,0,0,2,1,3,1,5,4,p
2,3,0,1,5,2,0,0,8,0,0,2,2,7,7,0,2,2,5,5,4,3,p
5,3,4,0,5,2,0,1,10,0,0,1,3,7,8,0,2,1,1,7,4,0,p
5,3,4,0,8,2,0,1,0,1,0,2,1,7,7,0,2,1,1,7,4,2,p
5,2,0,1,2,2,0,0,10,1,0,2,2,7,7,0,2,1,5,1,3,1,p
5,2,0,1,2,2,0,0,3,1,0,0,2,7,7,0,2,1,5,1,4,1,p
2,3,9,0,2,2,0,0,3,0,0,1,1,6,4,0,2,1,3,1,5,4,p
2,2,3,1,2,2,0,0,10,1,0,2,0,7,7,0,2,1,5,1,4,1,p
5,3,4,0,2,2,0,1,0,1,0,2,1,7,7,0,2,1,1,7,4,2,p
5,2,0,1,2,2,0,0,7,1,0,0,2,7,7,0,2,1,5,1,4,1,p
2,0,4,0,5,2,0,1,10,0,0,1,3,7,8,0,2,1,1,7,4,0,p
5,3,2,1,5,2,0,0,10,0,0,2,2,7,7,0,2,2,1,7,1,6,e
2,2,0,1,2,2,0,0,10,1,0,0,0,7,7,0,2,1,5,1,3,1,p
2,2,8,1,2,2,0,0,7,1,0,0,2,7,7,0,2,1,5,1,3,1,p
3,3,2,1,5,2,0,0,10,0,0,2,2,2,2,0,2,2,1,7,1,6,e
5,0,9,0,2,2,0,0,7,0,0,1,1,4,6,0,2,1,3,1,5,4,p
5,0,4,0,5,2,0,1,10,0,0,1,3,7,4,0,2,1,1,7,4,0,p
5,3,4,1,5,2,0,0,1,0,0,2,2,2,7,0,2,2,1,7,1,6,e
5,3,3,0,2,2,0,0,7,0,0,1,1,6,6,0,2,1,3,1,5,1,p
2,2,0,1,2,2,0,0,3,1,0,0,2,7,7,0,2,1,5,1,4,1,p
2,2,0,1,2,2,0,0,3,1,0,0,2,7,7,0,2,1,5,1,3,1,p
2,3,9,0,2,2,0,0,3,0,0,1,1,0,6,0,2,1,3,1,4,1,p
2,3,9,0,2,2,0,0,3,0,0,1,1,6,0,0,2,1,3,1,4,0,p
5,2,5,1,5,2,0,0,10,0,0,2,2,7,7,0,2,2,1,7,1,6,e
2,2,5,1,5,2,0,0,1,0,0,2,2,2,2,0,2,2,1,7,1,6,e
0,3,8,1,5,2,0,0,8,0,0,2,2,7,7,0,2,2,5,5,4,1,p
5,3,1,0,5,2,2,1,10,0,0,0,0,7,4,0,2,1,1,7,4,2,e
2,2,4,1,5,2,0,0,10,0,0,2,2,2,7,0,2,2,1,7,1,6,e
5,2,0,1,2,2,0,0,3,1,0,0,2,7,7,0,2,1,5,1,4,5,p
5,2,3,1,2,2,0,0,10,1,0,0,2,7,7,0,2,1,5,1,4,1,p
2,3,9,0,2,2,0,0,2,0,0,1,1,0,6,0,2,1,3,1,5,0,p
5,2,0,1,2,2,0,0,10,1,0,0,2,7,7,0,2,1,5,1,4,5,p
5,2,8,1,2,2,0,0,7,1,0,2,2,7,7,0,2,1,5,1,3,1,p
2,3,1,0,5,2,2,1,10,0,0,2,0,7,4,0,2,1,1,7,4,2,e
5,3,2,0,8,2,0,1,0,1,0,1,2,7,7,0,2,1,1,7,4,0,p
2,0,9,0,2,2,0,0,3,0,0,1,1,4,6,0,2,1,3,1,5,0,p
5,3,8,0,5,2,0,1,3,0,0,2,0,7,7,0,2,1,2,1,4,0,e
5,3,9,0,2,2,0,0,7,0,0,1,1,0,6,0,2,1,3,1,4,4,p
2,3,5,1,5,2,0,0,10,0,0,2,2,7,7,0,2,2,5,5,4,1,p
2,2,3,1,2,2,0,0,3,1,0,0,2,7,7,0,2,1,5,1,4,5,p
5,3,4,0,7,2,0,1,0,1,0,2,2,7,7,0,2,1,1,7,4,0,p
3,2,5,1,5,2,0,0,10,0,0,2,2,2,7,0,2,2,1,7,1,6,e
5,3,4,0,2,2,0,1,0,1,0,1,1,7,6,0,2,1,1,7,4,2,p
5,3,3,0,2,2,0,0,2,0,0,1,1,4,0,0,2,1,3,1,4,4,p
2,2,0,1,2,2,0,0,3,1,0,0,0,7,7,0,2,1,5,1,3,5,p
3,3,5,1,5,2,0,0,1,0,0,2,2,7,2,0,2,2,1,7,1,6,e
5,0,9,0,2,2,0,0,3,0,0,1,1,6,0,0,2,1,3,1,4,4,p
2,3,3,0,2,2,0,0,2,0,0,1,1,4,4,0,2,1,3,1,4,1,p
2,0,3,0,2,2,0,0,2,0,0,1,1,4,6,0,2,1,3,1,5,0,p
5,2,0,1,2,2,0,0,7,1,0,2,0,7,7,0,2,1,5,1,3,1,p
5,3,4,0,2,2,0,1,0,1,0,2,2,7,7,0,2,1,1,7,4,4,p
5,3,9,0,2,2,0,0,7,0,0,1,1,6,6,0,2,1,3,1,4,0,p
2,0,9,0,2,2,0,0,3,0,0,1,1,4,4,0,2,1,3,1,4,0,p
2,0,4,0,5,2,0,1,10,0,0,1,3,7,4,0,2,1,1,7,4,0,p
3,2,0,1,5,2,0,0,10,0,0,2,2,7,7,0,2,2,1,7,1,6,e
2,3,9,0,2,2,0,0,3,0,0,1,1,6,4,0,2,1,3,1,4,1,p
5,3,2,0,8,2,0,1,0,1,0,1,2,6,7,0,2,1,1,7,4,2,p
5,2,3,1,2,2,0,0,3,1,0,0,0,7,7,0,2,1,5,1,3,5,p
2,2,4,1,5,2,0,0,1,0,0,2,2,7,2,0,2,2,1,7,1,6,e
5,3,3,0,2,2,0,0,2,0,0,1,1,6,6,0,2,1,3,1,4,4,p
5,3,4,0,8,2,0,1,0,1,0,2,2,6,6,0,2,1,1,7,4,0,p
5,2,3,1,2,2,0,0,7,1,0,2,2,7,7,0,2,1,5,1,4,5,p
5,2,3,1,2,2,0,0,3,1,0,0,2,7,7,0,2,1,5,1,4,1,p
2,3,5,1,5,2,0,0,10,0,0,2,2,7,7,0,2,2,5,5,4,3,p
3,3,0,1,5,2,0,0,10,0,0,2,2,2,7,0,2,2,1,7,1,6,e
5,2,8,1,2,2,0,0,10,1,0,2,2,7,7,0,2,1,5,1,4,5,p
5,3,4,0,8,2,0,1,0,1,0,2,2,7,6,0,2,1,1,7,4,0,p
3,3,4,1,5,2,0,0,10,0,0,2,2,2,7,0,2,2,1,7,1,6,e
2,3,9,0,2,2,0,0,2,0,0,1,1,4,6,0,2,1,3,1,5,0,p
5,3,5,1,5,2,0,0,10,0,0,2,2,2,2,0,2,2,1,7,1,6,e
2,2,3,1,2,2,0,0,7,1,0,0,0,7,7,0,2,1,5,1,3,5,p
5,2,5,1,5,2,0,0,1,0,0,2,2,7,2,0,2,2,1,7,1,6,e
0,3,4,0,5,2,0,1,10,0,0,1,3,7,4,0,2,1,1,7,4,0,p
2,2,0,1,2,2,0,0,3,1,0,0,0,7,7,0,2,1,5,1,4,1,p
5,3,4,0,2,2,0,1,0,1,0,1,2,6,7,0,2,1,1,7,4,4,p
5,3,4,0,2,2,0,1,0,1,0,1,1,7,7,0,2,1,1,7,4,0,p
5,2,0,1,2,2,0,0,10,1,0,2,2,7,7,0,2,1,5,1,3,5,p
5,3,4,0,2,2,0,1,0,1,0,2,2,7,6,0,2,1,1,7,4,2,p
3,3,5,1,5,2,0,0,10,0,0,2,2,7,2,0,2,2,1,7,1,6,e
3,0,1,0,5,2,2,1,10,0,0,0,0,7,4,0,2,1,1,7,4,2,e
5,3,9,0,2,2,0,0,3,0,0,1,1,0,4,0,2,1,3,1,4,1,p
5,2,4,1,5,2,0,0,10,0,0,2,2,2,7,0,2,2,1,7,1,6,e
2,0,3,0,2,2,0,0,7,0,0,1,1,0,6,0,2,1,3,1,5,4,p
2,3,9,0,2,2,0,0,7,0,0,1,1,4,0,0,2,1,3,1,4,0,p
2,2,3,1,2,2,0,0,10,1,0,2,0,7,7,0,2,1,5,1,4,5,p
3,3,8,1,5,2,2,1,10,0,0,2,2,7,7,0,2,1,5,7,1,2,p
3,0,4,0,5,2,2,1,10,0,0,0,0,7,4,0,2,1,1,7,4,2,e
3,0,9,0,5,2,0,1,10,0,0,1,3,7,8,0,2,1,1,7,4,0,p
2,2,8,1,2,2,0,0,10,1,0,0,0,7,7,0,2,1,5,1,3,1,p
2,3,9,0,5,2,0,1,10,0,0,1,3,7,8,0,2,1,1,7,4,0,p
2,3,9,0,2,2,0,0,2,0,0,1,1,6,6,0,2,1,3,1,4,0,p
3,2,0,1,5,2,0,0,1,0,0,2,2,7,2,0,2,2,1,7,1,6,e
2,3,9,0,2,2,0,0,7,0,0,1,1,6,6,0,2,1,3,1,4,4,p
5,3,4,0,8,2,0,1,0,1,0,2,2,7,7,0,2,1,1,7,4,4,p
5,3,9,0,2,2,0,0,3,0,0,1,1,6,0,0,2,1,3,1,5,0,p
5,3,9,0,2,2,0,0,7,0,0,1,1,6,6,0,2,1,3,1,4,4,p
0,3,8,1,5,2,0,0,10,0,0,2,2,7,7,0,2,2,5,5,4,1,p
2,3,9,0,2,2,0,0,2,0,0,1,1,6,0,0,2,1,3,1,5,1,p
5,2,8,1,2,2,0,0,7,1,0,2,0,7,7,0,2,1,5,1,4,1,p
5,2,0,1,2,2,0,0,10,1,0,2,2,7,7,0,2,1,5,1,4,1,p
3,3,0,1,5,2,0,0,10,0,0,2,2,7,2,0,2,2,1,7,1,6,e
2,3,9,0,2,2,0,0,2,0,0,1,1,0,4,0,2,1,3,1,4,4,p
5,2,0,1,2,2,0,0,7,1,0,0,0,7,7,0,2,1,5,1,3,1,p
0,3,0,1,5,2,0,0,10,0,0,2,2,7,7,0,2,2,5,5,4,3,p
5,2,8,1,2,2,0,0,10,1,0,2,0,7,7,0,2,1,5,1,4,1,p
3,2,4,1,5,2,0,0,10,0,0,2,2,7,2,0,2,2,1,7,1,6,e
2,2,3,1,2,2,0,0,10,1,0,0,2,7,7,0,2,1,5,1,3,5,p
5,0,9,0,5,2,0,1,10,0,0,1,3,7,8,0,2,1,1,7,4,0,p
2,2,3,1,2,2,0,0,7,1,0,2,2,7,7,0,2,1,5,1,4,1,p
2,3,9,0,2,2,0,0,2,0,0,1,1,6,4,0,2,1,3,1,5,0,p
3,3,4,0,5,2,0,1,10,0,0,1,3,7,8,0,2,1,1,7,4,0,p
2,2,0,1,2,2,0,0,7,1,0,2,0,7,7,0,2,1,5,1,3,5,p
2,2,2,1,5,2,0,0,10,0,0,2,2,7,7,0,2,2,1,7,1,6,e
5,3,4,0,2,2,0,1,0,1,0,2,2,6,6,0,2,1,1,7,4,0,p
5,3,4,0,8,2,0,1,0,1,0,2,2,7,7,0,2,1,1,7,4,0,p
5,3,4,0,8,2,0,1,0,1,0,2,2,7,7,0,2,1,1,7,4,2,p
5,2,8,1,2,2,0,0,3,1,0,0,2,7,7,0,2,1,5,1,4,5,p
3,2,4,1,5,2,0,0,1,0,0,2,2,2,2,0,2,2,1,7,1,6,e
2,3,3,0,2,2,0,0,7,0,0,1,1,4,6,0,2,1,3,1,5,1,p
5,2,0,1,5,2,0,0,1,0,0,2,2,7,2,0,2,2,1,7,1,6,e
2,2,8,1,2,2,0,0,10,1,0,0,2,7,7,0,2,1,5,1,3,5,p
3,0,4,0,5,2,2,1,10,0,0,2,2,7,4,0,2,1,1,7,4,2,e
5,3,4,0,7,2,0,1,0,1,0,1,2,7,7,0,2,1,1,7,4,2,p
2,2,8,1,2,2,0,0,3,1,0,0,2,7,7,0,2,1,5,1,4,1,p
5,2,3,1,2,2,0,0,3,1,0,2,2,7,7,0,2,1,5,1,4,5,p
3,3,9,0,5,2,0,1,10,0,0,1,3,7,8,0,2,1,1,7,4,0,p
2,2,8,1,5,2,0,0,10,0,0,2,2,7,7,0,2,2,5,5,4,3,p
2,0,9,0,2,2,0,0,2,0,0,1,1,4,0,0,2,1,3,1,5,4,p
3,3,5,1,5,2,0,0,10,0,0,2,2,2,7,0,2,2,1,7,1,6,e
2,3,8,1,5,2,2,1,10,0,0,2,2,7,7,0,2,1,5,7,1,2,p
2,2,0,1,2,2,0,0,7,1,0,0,2,7,7,0,2,1,5,1,4,5,p
2,3,8,0,5,2,0,1,9,0,0,2,0,7,7,0,2,1,2,1,5,0,e
5,3,6,0,5,2,0,1,10,0,0,2,0,7,7,0,2,1,2,1,4,0,e
5,2,0,1,5,2,0,0,10,0,0,2,2,7,2,0,2,2,1,7,1,6,e
2,2,3,1,2,2,0,0,3,1,0,2,2,7,7,0,2,1,5,1,4,1,p
5,3,2,0,8,2,0,1,0,1,0,2,1,6,7,0,2,1,1,7,4,0,p
2,3,9,0,2,2,0,0,2,0,0,1,1,4,0,0,2,1,3,1,5,4,p
2,2,3,1,2,2,0,0,10,1,0,2,2,7,7,0,2,1,5,1,3,1,p
2,2,0,1,2,2,0,0,3,1,0,2,2,7,7,0,2,1,5,1,3,1,p
2,2,2,1,5,2,0,0,1,0,0,2,2,2,7,0,2,2,1,7,1,6,e
5,3,2,0,8,2,0,1,0,1,0,1,1,7,6,0,2,1,1,7,4,0,p
2,0,3,0,2,2,0,0,7,0,0,1,1,0,0,0,2,1,3,1,5,1,p
2,3,9,0,2,2,0,0,2,0,0,1,1,0,0,0,2,1,3,1,5,0,p
5,2,4,1,5,2,0,0,1,0,0,2,2,2,7,0,2,2,1,7,1,6,e
2,2,3,1,2,2,0,0,7,1,0,0,0,7,7,0,2,1,5,1,3,1,p
5,3,4,0,7,2,0,1,0,1,0,2,2,6,7,0,2,1,1,7,4,2,p
2,2,8,1,2,2,0,0,7,1,0,2,2,7,7,0,2,1,5,1,3,1,p
5,0,1,0,5,2,2,1,10,0,0,2,2,7,4,0,2,1,1,7,4,2,e
2,2,3,1,2,2,0,0,10,1,0,0,2,7,7,0,2,1,5,1,4,1,p
2,0,3,0,2,2,0,0,7,0,0,1,1,4,6,0,2,1,3,1,4,4,p
5,3,6,0,5,2,0,1,10,0,0,2,0,7,7,0,2,1,2,1,5,0,e
5,0,9,0,2,2,0,0,2,0,0,1,1,6,0,0,2,1,3,1,4,4,p
5,3,4,0,2,2,0,1,0,1,0,2,1,6,6,0,2,1,1,7,4,2,p
5,3,4,0,7,2,0,1,0,1,0,2,2,7,7,0,2,1,1,7,4,2,p
2,3,2,1,5,2,0,0,10,0,0,2,2,2,7,0,2,2,1,7,1,6,e
5,2,3,1,2,2,0,0,10,1,0,2,0,7,7,0,2,1,5,1,4,5,p
3,3,4,1,5,2,0,0,10,0,0,2,2,7,2,0,2,2,1,7,1,6,e
2,3,2,1,5,2,0,0,1,0,0,2,2,7,7,0,2,2,1,7,1,6,e
5,3,4,0,2,2,0,1,0,1,0,2,1,6,6,0,2,1,1,7,4,4,p
0,3,4,0,5,2,0,1,10,0,0,1,3,7,8,0,2,1,1,7,4,0,p
5,3,4,0,7,2,0,1,0,1,0,2,2,7,6,0,2,1,1,7,4,4,p
2,3,0,1,5,2,0,0,1,0,0,2,2,7,2,0,2,2,1,7,1,6,e
5,2,8,1,2,2,0,0,3,1,0,0,2,7,7,0,2,1,5,1,4,1,p
2,3,9,0,2,2,0,0,7,0,0,1,1,6,0,0,2,1,3,1,4,1,p
2,3,4,1,5,2,0,0,10,0,0,2,2,7,7,0,2,2,1,7,1,6,e
0,3,8,1,5,2,0,0,2,0,0,2,2,7,7,0,2,2,5,5,4,3,p
5,3,4,0,5,2,2,1,10,0,0,2,0,7,4,0,2,1,1,7,4,2,e
2,3,9,0,2,2,0,0,2,0,0,1,1,4,6,0,2,1,3,1,4,4,p
5,2,0,1,2,2,0,0,3,1,0,0,2,7,7,0,2,1,5,1,3,1,p
5,3,4,0,7,2,0,1,0,1,0,2,2,7,6,0,2,1,1,7,4,2,p
